USER_ID,ORDER_ID,PURCHASE_TS,SHIP_TS,REFUND_TS,PRODUCT_NAME,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,COUNTRY_CODE,,
9a944745,3dc6a346c3d65366,7/17/2020,7/20/2020,8/20/2022,Nintendo Switch,e682,168,website,direct,desktop,US,,
ad06d603,3dcb62c150873312,9/18/2020,9/19/2020,,Sony PlayStation 5 Bundle,54ed,1834.53,website,direct,desktop,DK,,
9c0b3261,3dce54ed4fd66002,12/10/2020,12/13/2020,,Nintendo Switch,e682,168,website,direct,desktop,IN,,
a2652fb2,3dd50fa8b9168681,8/29/2020,9/1/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
a2652fb2,3dd50fa8b9168682,8/29/2020,9/1/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
5c0f135a,3dd643b9a0740217,9/17/2020,9/19/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
897f398f,3dd64773de758388,11/16/2020,11/19/2020,,27in 4K gaming monitor,891b,452.46,website,email,desktop,US,,
98a35156,3ddaa07afde64585,4/8/2019,4/9/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
a8ac93d1,3ddb0630c9471471,4/18/2019,4/21/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,NZ,,
d0b0af83,3ddc1129acf88134,5/25/2020,5/26/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
53951d44,3ddd5489abe36838,6/22/2019,6/24/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
3065dac6,3dde58f225d22666,5/8/2019,5/10/2019,,27in 4K gaming monitor,891b,436.42,website,direct,desktop,US,,
81c10294,3de12b2754955335,10/1/2019,10/4/2019,,Nintendo Switch,e682,168,website,email,mobile,BG,,
42a4e1c7,3de130a590d30044,10/17/2020,10/18/2020,,Dell Gaming Mouse,5142,49.98,mobile app,email,desktop,US,,
663f1469,3deb64ba36f44199,9/29/2020,10/1/2020,,Sony PlayStation 5 Bundle,54ed,615.12,website,direct,desktop,US,,
75bed697,3ded6d7722e50474,9/16/2020,9/18/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
28c4b2b6,3df0ae6b2e419469,4/29/2020,5/1/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
8a49fc28,3df9abbeb7558721,4/28/2020,4/29/2020,,Nintendo Switch,8e5d,161.02,mobile app,social media,tablet,BE,,
2fd879a6,3e02cfd32e822451,7/30/2020,7/31/2020,,Nintendo Switch,8d0d,126.57,website,direct,desktop,CH,,
8ba2aa84,3e02f12a09259302,11/23/2019,11/26/2019,,Nintendo Switch,8d0d,151.75,website,direct,desktop,CA,,
4c292db9,3e03d21fd9633865,8/2/2019,8/4/2019,,Nintendo Switch,8d0d,138.29,website,direct,desktop,JP,,
24e60c5f,3e05405982e17912,2/22/2020,2/24/2020,,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,,
82e7e6ba,3e08e2ef62855776,6/10/2019,6/13/2019,,Nintendo Switch,8d0d,149.7,website,direct,desktop,CA,,
500069b9,3e0b6a479d635470,5/15/2020,5/16/2020,,Nintendo Switch,8d0d,120.21,website,direct,desktop,CA,,
b6ae8f2b,3e1ca71c83377398,9/9/2020,9/11/2020,,Sony PlayStation 5 Bundle,54ed,973.16,website,direct,desktop,US,,
6872c89b,3e1ccdc368b45078,12/15/2020,12/18/2020,,Nintendo Switch,8d0d,168,website,email,desktop,US,,
afed4fdd,3e1ebe76f3d74560,9/20/2020,9/23/2020,3/17/2021,27in 4K gaming monitor,891b,409.37,website,affiliate,unknown,RU,,
211d01a9,3e2185b584916499,4/12/2019,4/13/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,NZ,,
15a2fb4b,3e23da097b911791,11/24/2020,11/27/2020,7/3/2022,Nintendo Switch,8e5d,164.36,mobile app,email,desktop,US,,
2771cdee,3e257e3d68c18983,11/25/2019,11/28/2019,,27in 4K gaming monitor,891b,491.26,website,direct,desktop,DK,,
093870f6,3e3140ea72a6804,2/26/2020,2/28/2020,,Nintendo Switch,8d0d,60.27,website,direct,desktop,TR,,
143bed3f,3e338bd585011269,7/12/2019,7/14/2019,,JBL Quantum 100 Gaming Headset,ab0f,16.53,website,direct,desktop,MX,,
142e61cc,3e3dd74f21011254,12/20/2020,12/23/2020,10/2/2021,Nintendo Switch,e682,168,website,direct,desktop,US,,
142e61cc,3e3dd74f21011255,12/20/2020,12/23/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
3e07f1fe,3e45203d3e028115,9/20/2019,9/22/2019,9/4/2021,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
fe6fed04,3e476ea0200107474,6/16/2020,6/17/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,,
5ca30cc4,3e48fabb1ad40427,9/18/2020,9/20/2020,2/25/2025,27in 4K gaming monitor,891b,326.72,website,direct,desktop,US,,
d2d1a5d5,3e49de1413c88983,6/17/2020,6/20/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
f334183d,3e4a4b358ee102794,12/6/2020,12/7/2020,,JBL Quantum 100 Gaming Headset,8315,23.46,mobile app,direct,desktop,TH,,
4375ac33,3e4aba88b4130370,5/21/2020,5/23/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,BS,,
17f65bf7,3e4e6d91a5c12741,2/24/2020,2/26/2020,,Nintendo Switch,8e5d,161.14,mobile app,email,mobile,US,,
35009f86,3e533d72f7324502,6/2/2020,6/4/2020,,JBL Quantum 100 Gaming Headset,2997,13.4,mobile app,email,mobile,MX,,
7b9443a2,3e53cfca97052807,1/27/2020,1/30/2020,,Nintendo Switch,e682,175.31,website,direct,desktop,RU,,
32a88acc,3e5dedbeff523566,6/19/2020,6/22/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
c207ce98,3e6554648be82119,12/3/2020,12/6/2020,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
5a62b484,3e6691ddd1939516,8/21/2020,8/24/2020,,Lenovo IdeaPad Gaming 3,9ef0,1198,website,direct,desktop,US,,
7b9659d2,3e671eed5fd52812,8/13/2020,8/16/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
97fc00aa,3e6f9ee853c64344,3/2/2020,3/4/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.31,website,email,mobile,GB,,
c6ca1d37,3e6fd23ad2884089,3/15/2020,3/18/2020,,Nintendo Switch,e682,167.76,website,direct,desktop,GB,,
09bb2819,3e819a3cd227008,6/14/2020,6/16/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
1a5f89b3,3e88cfbb04a13724,5/16/2020,5/17/2020,6/7/2022,Sony PlayStation 5 Bundle,54ed,1784.68,website,direct,desktop,TW,,
a5b44689,3e9304535b670217,8/13/2020,8/14/2020,,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,,
6e1834e4,3e95fe1df5847509,5/24/2020,5/25/2020,,Nintendo Switch,8d0d,134.4,website,direct,desktop,US,,
44f6c611,3e96d2e61f730980,6/2/2019,6/4/2019,,27in 4K gaming monitor,891b,393.56,website,direct,desktop,AU,,
afdec9ec,3e9e7df185a74542,8/28/2020,8/31/2020,,Nintendo Switch,e682,155.08,website,email,desktop,JP,,
ec26fd78,3ea16d7a2a099777,7/27/2020,7/29/2020,,Acer Nitro V Gaming Laptop,22ea,798,website,direct,desktop,CA,,
8d997476,3ea2197c1f460129,10/17/2019,10/20/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,CL,,
b9a28086,3ea4578a6e878658,6/9/2020,6/12/2020,,Nintendo Switch,8d0d,143.98,website,direct,desktop,SE,,
1990f512,3ea58a1813113372,12/23/2020,12/26/2020,,JBL Quantum 100 Gaming Headset,ab0f,19.2,website,direct,desktop,US,,
5a795469,3eb2e7f618639557,3/6/2019,3/7/2019,,Nintendo Switch,8d0d,156.53,website,direct,desktop,SE,,
6fcb9044,3eb903cc8aa48200,8/12/2019,8/14/2019,,JBL Quantum 100 Gaming Headset,ab0f,16.53,website,direct,desktop,MX,,
c03f138a,3ed3975e77881437,4/8/2020,4/11/2020,,27in 4K gaming monitor,e7e6,401.53,website,direct,desktop,DE,,
40b5da98,3ed9833fabd29275,4/15/2020,4/17/2020,,Nintendo Switch,8e5d,160.9,mobile app,email,mobile,US,,
665fe335,3eda514535944252,4/25/2020,4/28/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
a7164c5a,3edd94f35dc70792,12/1/2020,12/2/2020,,Lenovo IdeaPad Gaming 3,04ac,898.5,website,direct,desktop,US,,
cd047fc3,3ee6e258cb086596,8/31/2019,9/3/2019,,Nintendo Switch,8d0d,151.56,website,affiliate,unknown,DE,,
2a409e01,3ee7c196ce320104,10/13/2019,10/14/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
0accc4f2,3eec51984f67447,4/27/2020,4/30/2020,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
9bd98565,3ef5dbc407c65899,4/29/2020,5/2/2020,,Nintendo Switch,e682,168,website,direct,desktop,IN,,
193750d2,3ef8224d1aa13239,8/6/2020,8/9/2020,,27in 4K gaming monitor,e7e6,435.86,website,direct,desktop,DE,,
b0095da4,3f015b0cef374612,11/15/2019,11/17/2019,,27in 4K gaming monitor,e7e6,429.17,website,direct,desktop,KR,,
dd716dd8,3f02645fb7193574,5/28/2020,5/29/2020,,Nintendo Switch,e682,152.51,website,direct,desktop,IE,,
51fbecca,3f0583259de36193,1/25/2020,1/27/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,AE,,
f28e1928,3f07d1f71e1102508,9/30/2020,10/1/2020,,Dell Gaming Mouse,8d4f,49.98,mobile app,email,desktop,US,,
f28e1928,3f07d1f71e1102509,9/30/2020,10/1/2020,,Dell Gaming Mouse,8d4f,49.98,mobile app,email,desktop,US,,
57a82813,3f0a207ac6a38413,9/22/2020,9/24/2020,,Nintendo Switch,e682,149.9,website,direct,desktop,CA,,
f462a97e,3f13e3c6da2103285,4/15/2019,4/16/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
4cf27491,3f15ea7a93f34190,9/18/2020,9/20/2020,1/24/2023,27in 4K gaming monitor,e7e6,480,website,email,desktop,US,,
4cf27491,3f15ea7a93f34191,9/18/2020,9/20/2020,,27in 4K gaming monitor,e7e6,480,website,email,desktop,US,,
b5034be7,3f19b1f9a0276687,5/8/2020,5/11/2020,,Nintendo Switch,8d0d,168,website,email,mobile,US,,
4526a493,3f1d08d17c031069,10/5/2020,10/7/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
ae750499,3f1e60bbe2773925,3/4/2019,3/6/2019,,Nintendo Switch,8d0d,149.58,website,social media,tablet,CA,,
e323ae42,3f1e8486b9d95958,5/23/2020,5/26/2020,,Nintendo Switch,8e5d,158.02,mobile app,email,mobile,US,,
f6d8cb85,3f22febaa2d104288,10/30/2020,11/1/2020,,Nintendo Switch,8d0d,149.9,website,direct,desktop,CA,,
af8f2524,3f2b5ae7c5c74394,3/25/2019,3/26/2019,,JBL Quantum 100 Gaming Headset,ab0f,19.17,website,direct,desktop,CA,,
ec7bef93,3f2c1d22c9d99914,3/28/2020,3/30/2020,,Nintendo Switch,8d0d,86.85,website,direct,desktop,MX,,
ec837f74,3f31a63696e99922,12/24/2020,12/27/2020,,JBL Quantum 100 Gaming Headset,4db1,23.98,mobile app,email,desktop,US,,
330f10dd,3f3314325a823751,8/17/2019,8/20/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
d311b6fa,3f33af9e6c889086,10/2/2020,10/5/2020,,Nintendo Switch,8d0d,160.34,website,direct,desktop,BE,,
6b9be4f5,3f37a3c6c5846427,9/20/2020,9/23/2020,,Dell Gaming Mouse,7416,62.19,mobile app,email,desktop,GB,,
ad33551f,3f3a44a7edb73386,9/2/2020,9/3/2020,,27in 4K gaming monitor,891b,435.24,website,direct,desktop,NL,,
85446e2d,3f3d3fbf02056691,5/29/2020,6/1/2020,,Nintendo Switch,8d0d,102.61,website,direct,desktop,FR,,
cfe10fb6,3f492b4f24587825,3/26/2020,3/29/2020,5/14/2022,Sony PlayStation 5 Bundle,54ed,1530,website,affiliate,unknown,US,,
84d4b9f7,3f4c708fe4c56517,9/29/2019,9/30/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
50f61127,3f4eb6c0cf635848,4/28/2020,5/1/2020,,Nintendo Switch,8d0d,139.56,website,direct,desktop,CH,,
cd8e19e9,3f5f0ecf46a86828,2/4/2020,2/6/2020,,Nintendo Switch,8e5d,164.32,mobile app,email,mobile,US,,
3de7b255,3f683ffc85928054,3/27/2020,3/30/2020,,27in 4K gaming monitor,891b,386.57,website,direct,desktop,NO,,
24993ca1,3f6f574992d17789,2/7/2020,2/8/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
1ecbd327,3f72caef82d15607,5/20/2019,5/23/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
27ebf255,3f7795207ff19166,12/20/2019,12/23/2019,,Nintendo Switch,e682,174.96,website,direct,desktop,GB,,
7d85e3a7,3f795241b5c53610,10/9/2020,10/12/2020,10/30/2022,27in 4K gaming monitor,891b,414.64,website,direct,desktop,US,,
6fb23b04,3f7ce030fe548153,4/19/2020,4/20/2020,,27in 4K gaming monitor,891b,339.83,website,affiliate,unknown,AT,,
8adc01a1,3f7ceb6900e58973,3/21/2020,3/23/2020,,Nintendo Switch,6b8d,192,website,direct,desktop,US,,
c6c1594f,3f7daef694a84077,5/30/2019,5/31/2019,,JBL Quantum 100 Gaming Headset,ab0f,24.54,website,direct,desktop,IL,,
14719c03,3f805b29dab11356,3/28/2020,3/30/2020,4/3/2022,Nintendo Switch,e682,168,website,direct,desktop,US,,
0ddd9841,3f80b8d2afb8697,3/12/2019,3/14/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
ec3d2a40,3f83d4b11fe99817,3/27/2020,3/28/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,IN,,
41d6e1d2,3f849eb0d6d29726,12/13/2019,12/15/2019,,Nintendo Switch,e682,150.41,website,direct,desktop,DE,,
285d70b4,3f8716cc9f419317,11/10/2020,11/13/2020,,Dell Gaming Mouse,5142,49.98,mobile app,email,desktop,US,,
9579426c,3f8ce8b8a0763368,12/11/2020,12/12/2020,,Nintendo Switch,e682,181.02,website,direct,desktop,GB,,
8adb12f1,3f8e9d5a58658970,8/23/2020,8/25/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
5d8b321b,3f8f44f868540803,9/7/2020,9/10/2020,,Dell Gaming Mouse,8d4f,57.63,mobile app,email,desktop,EE,,
7b584ddc,3f8f85ecf6952714,11/21/2020,11/22/2020,,JBL Quantum 100 Gaming Headset,ab0f,23.24,website,direct,desktop,FR,,
aba91834,3f8f927af9972783,4/24/2020,4/25/2020,5/18/2022,27in 4K gaming monitor,891b,405.53,website,direct,desktop,BE,,
c15b70d3,3f91185e39681856,7/14/2019,7/15/2019,,JBL Quantum 100 Gaming Headset,ab0f,22.03,website,direct,desktop,DE,,
6db67546,3f920b7bdce47342,8/6/2020,8/7/2020,9/10/2023,27in 4K gaming monitor,e7e6,427.44,website,email,mobile,CA,,
6db67546,3f920b7bdce47343,8/6/2020,8/7/2020,9/20/2021,27in 4K gaming monitor,e7e6,427.44,website,email,mobile,CA,,
460f7031,3f94b1f941331445,3/29/2020,3/30/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,BR,,
91005e1a,3f9509a40a161485,10/27/2019,10/29/2019,,27in 4K gaming monitor,891b,312,website,direct,desktop,US,,
88cffa54,3f978a170ea58105,6/3/2020,6/4/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,CO,,
93ac245a,3f97ec0a57262612,12/20/2020,12/21/2020,12/12/2021,Nintendo Switch,e682,168,website,email,desktop,US,,
046ab72d,3f9b76b37104931,7/7/2019,7/10/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,JP,,
1df4ddb5,3f9bb41bbb215259,6/26/2020,6/28/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
c032af43,3f9bd33455681395,7/13/2020,7/16/2020,8/15/2022,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
41b34653,3f9c85e7cc929658,9/26/2019,9/27/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
7fe0d719,3f9fcfb7f7c54618,2/15/2020,2/17/2020,,Nintendo Switch,8d0d,177.02,website,direct,desktop,GB,,
db00c6df,3fa439921a492544,8/25/2020,8/27/2020,,Dell Gaming Mouse,5142,49.98,mobile app,email,desktop,US,,
db00c6df,3fa439921a492545,8/25/2020,8/27/2020,,Dell Gaming Mouse,5142,49.98,mobile app,email,desktop,US,,
ba9044bc,3fa6799718579050,7/23/2020,7/24/2020,9/17/2022,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
5540531a,3fa757805b937515,1/29/2020,2/1/2020,,JBL Quantum 100 Gaming Headset,ab0f,25.49,website,direct,desktop,GB,,
57cf0952,3faa78f520238471,12/23/2020,12/24/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
ef090cc3,3faacbfca04100993,4/1/2020,4/2/2020,,Nintendo Switch,8d0d,86.85,website,direct,desktop,MX,,
4bd0b58a,3fae310860d33702,11/9/2020,11/10/2020,,27in 4K gaming monitor,891b,284.84,website,direct,desktop,GB,,
71ed3f5b,3fb51533e7148954,4/28/2019,4/29/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,MY,,
a5766177,3fb54d08b0f70081,11/14/2019,11/17/2019,,Nintendo Switch,8d0d,128.24,website,affiliate,unknown,CA,,
03a470e2,3fb7aa790a24637,8/14/2020,8/16/2020,4/1/2024,Nintendo Switch,e682,171.65,website,email,desktop,GB,,
4db5080e,3fb9c8c454b34514,12/19/2020,12/22/2020,,Nintendo Switch,8d0d,164.88,website,direct,desktop,DE,,
0b6c3e85,3fbd48310ba7700,12/14/2020,12/16/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
a3213922,3fc32f04e9269027,10/20/2020,10/21/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
8bc70ec6,3fc6637c1a859373,7/11/2020,7/14/2020,,Nintendo Switch,e682,178.57,website,direct,desktop,DK,,
bd5f5f4e,3fca9c4809c80165,9/21/2020,9/22/2020,,27in 4K gaming monitor,891b,281.62,website,direct,desktop,AU,,
bd5f5f4e,3fca9c4809c80166,9/21/2020,9/22/2020,,27in 4K gaming monitor,891b,281.62,website,direct,desktop,AU,,
5cf78fab,3fd28c66ee840567,12/21/2020,12/24/2020,,JBL Quantum 100 Gaming Headset,ab0f,23.83,website,direct,desktop,FR,,
bc3b08db,3fda8e8561679709,3/20/2020,3/21/2020,,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,,
783c6aaf,3fe3956ac5b51444,12/22/2020,12/23/2020,,27in 4K gaming monitor,e7e6,450.37,website,direct,desktop,DE,,
e489aad4,3fe3ab35b5a96523,1/27/2020,1/30/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
fa081369,3fe66bbda2a105651,12/20/2019,12/21/2019,11/4/2021,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
fa081369,3fe66bbda2a105652,12/20/2019,12/21/2019,11/4/2021,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
878af389,3fe939d4bd657605,8/10/2020,8/11/2020,,Lenovo IdeaPad Gaming 3,04ac,1078.93,website,direct,desktop,ES,,
52d281c9,3ff0770b5ec36530,3/14/2020,3/17/2020,,Nintendo Switch,e682,168,website,email,mobile,BR,,
7c39b2f7,3ff207c684c53085,11/20/2019,11/21/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
7bf84f58,3ff35515c9652960,6/7/2020,6/10/2020,6/20/2022,JBL Quantum 100 Gaming Headset,ab0f,19.55,website,direct,desktop,NO,,
101b6479,3ffdfaebdf69640,6/9/2020,6/10/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
bb416430,4.8756692E+8579295,12/24/2019,12/27/2019,1/30/2022,27in 4K gaming monitor,891b,317.98,website,direct,desktop,DE,,
247353c9,40099df4b3817719,12/19/2020,12/21/2020,3/1/2023,Nintendo Switch,e682,168,website,direct,desktop,US,,
d282d708,4014657d18888860,4/16/2020,4/17/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,IN,,
e661037e,40248bd574c97314,12/1/2020,12/3/2020,,27in 4K gaming monitor,891b,337.78,website,direct,desktop,IE,,
2ae695a1,4028721ebaa20370,5/16/2020,5/19/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
334797d4,4029629ef1123819,8/13/2020,8/15/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
9cf139e0,402f0c76a0066361,8/2/2020,8/5/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
f5c65a96,4035a2f6aa7103842,10/1/2019,10/3/2019,,Nintendo Switch,8e5d,163.32,mobile app,direct,desktop,US,,
d94dbf74,4035b78dc6691800,11/4/2020,11/6/2020,,Nintendo Switch,8d0d,157.01,website,direct,desktop,JP,,
23dbdfb0,40377cb740c17502,11/30/2019,12/3/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
62cd75ab,403ab8ebb1542836,12/18/2019,12/21/2019,,27in 4K gaming monitor,891b,412.31,website,email,mobile,NL,,
8.74E+101,403dd15f4cf3091,7/3/2020,7/6/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,CL,,
c8680b77,40420f2058a84734,10/2/2020,10/3/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,desktop,BR,,
cf9abaa5,40425890dfe87737,4/10/2019,4/11/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
bf5234c4,4042e7ddd3480992,12/25/2019,12/28/2019,1/25/2022,Lenovo IdeaPad Gaming 3,04ac,1198,website,direct,desktop,US,,
1040e620,40447b2b8309695,12/23/2020,12/25/2020,,Dell Gaming Mouse,8d4f,59.52,mobile app,direct,desktop,CH,,
f1192eb9,4045db0d272101901,4/13/2020,4/16/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
cb3dd77c,4051065f7c685915,9/8/2020,9/9/2020,5/1/2021,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
4552ac90,4054d07e48c31128,7/27/2020,7/30/2020,,Nintendo Switch,8e5d,163.04,mobile app,affiliate,unknown,,,
b29447f1,405eda67a1975679,8/21/2020,8/23/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
2858325c,405efaf98da19308,11/3/2020,11/6/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
050f3e90,40642a8da7a5192,8/18/2020,8/21/2020,,JBL Quantum 100 Gaming Headset,ab0f,18.99,website,direct,desktop,CA,,
26a51b58,40698b1396618643,5/17/2020,5/19/2020,,Nintendo Switch,e682,142.46,website,direct,desktop,CA,,
36d5af33,406d8ece80425207,5/24/2020,5/25/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
35307200,4074da8a721940,6/15/2020,6/18/2020,7/16/2022,Nintendo Switch,8d0d,155.42,website,direct,desktop,IT,,
c96e739c,40756dac16285171,6/2/2020,6/5/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,IN,,
0a0760ce,4076ad5cad07117,5/16/2020,5/17/2020,,Lenovo IdeaPad Gaming 3,04ac,1198,website,direct,desktop,US,,
dd20dbdd,407a7a1af7893430,9/27/2020,9/28/2020,,Dell Gaming Mouse,f81e,50.06,mobile app,email,desktop,AU,,
dd109304,407d7daf36293403,6/26/2019,6/28/2019,,JBL Quantum 100 Gaming Headset,ab0f,24.94,website,email,mobile,JE,,
15112fbb,408390e2fc211605,9/6/2020,9/9/2020,,Nintendo Switch,e682,155.42,website,direct,desktop,IT,,
e581ebfb,4086252eb5d96954,6/7/2020,6/8/2020,,Nintendo Switch,e682,168,website,direct,desktop,BR,,
5c6ff79c,408c11d041740362,9/7/2019,9/10/2019,,27in 4K gaming monitor,891b,367.06,website,affiliate,unknown,US,,
ba313266,408c528aee778882,11/21/2020,11/24/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
c4b90486,40944731b9d83271,12/14/2020,12/15/2020,,JBL Quantum 100 Gaming Headset,8315,23.5,mobile app,email,desktop,US,,
714b9df5,409b2d27d0248747,7/6/2020,7/8/2020,,Nintendo Switch,e682,155.42,website,direct,desktop,NL,,
714b9df5,409b2d27d0248748,7/6/2020,7/8/2020,,Nintendo Switch,e682,155.42,website,direct,desktop,NL,,
5cf6d68c,409c4dcfbb040564,9/24/2020,9/27/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
5cf6d68c,409c4dcfbb040565,9/24/2020,9/27/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
865d8315,409ffa49a6557144,6/13/2020,6/16/2020,,27in 4K gaming monitor,891b,425.71,website,direct,desktop,BE,,
3c190524,40a0a5a974927340,5/29/2019,5/31/2019,,27in 4K gaming monitor,891b,312,website,direct,desktop,US,,
4b4f5b17,40a525fc14a33466,3/14/2020,3/17/2020,,Nintendo Switch,e682,145.12,website,direct,desktop,SE,,
fc54dcbe,40a5991eee0106580,9/24/2020,9/27/2020,,Dell Gaming Mouse,8d4f,62.86,mobile app,email,desktop,GB,,
ce8a37fa,40a8228e1bf87263,3/15/2020,3/17/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.06,website,direct,desktop,GB,,
5055ccdd,40afc513df835593,7/19/2019,7/22/2019,,27in 4K gaming monitor,891b,480,website,affiliate,unknown,TH,,
e8ac2378,40afda09cac98255,6/30/2019,7/2/2019,,27in 4K gaming monitor,891b,416.33,website,direct,desktop,NL,,
e8ac2378,40afda09cac98256,6/30/2019,7/2/2019,,27in 4K gaming monitor,891b,416.33,website,direct,desktop,NL,,
de9db41d,40b1665571694084,9/10/2020,9/12/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
45ba81a2,40b1f8d226a31275,12/25/2020,12/26/2020,7/9/2024,Nintendo Switch,e682,154.75,website,direct,desktop,CA,,
45ba81a2,40b1f8d226a31276,12/25/2020,12/26/2020,,Nintendo Switch,e682,154.75,website,direct,desktop,CA,,
4f1dda90,40b5a5b995835098,8/11/2019,8/12/2019,,Nintendo Switch,8d0d,138.93,website,direct,desktop,CH,,
f9f3f90c,40b8dd80360105611,6/1/2020,6/3/2020,,Dell Gaming Mouse,640d,60.82,website,direct,desktop,ES,,
3c9fd6f3,40bc6aed33b27558,12/20/2020,12/21/2020,,Nintendo Switch,8d0d,152.33,website,email,desktop,GB,,
fb88eec5,40bd44a1c32106238,6/8/2020,6/11/2020,,Nintendo Switch,e682,168,website,direct,desktop,KW,,
05b7c8a1,40c1483aeb15454,12/27/2020,12/29/2020,,Acer Nitro V Gaming Laptop,22ea,798,website,,,US,,
36bff552,40c50f2a86d25158,5/9/2020,5/12/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,UA,,
93e90cdc,40c649f1b7f62707,11/5/2020,11/7/2020,,Acer Nitro V Gaming Laptop,22ea,834.24,website,direct,desktop,IE,,
